sample number,time,species number,樹種,含水率,4000-5000,5000-6000,6000-7000,7000-8000,8000-9000,9000-10000
1672,65,16,米ヒバ,19.45701357,0.17711772200772202,0.06361544401544404,0.046002586872586834,-0.049138884615384605,-0.0771857528957529,-0.09907286821705431
1673,66,16,米ヒバ,19.45701357,0.17372667953667956,0.060966177606177646,0.04363660231660231,-0.050954769230769276,-0.07890077220077227,-0.10075406976744179
1674,67,16,米ヒバ,19.00452489,0.1705854440154441,0.058678069498069495,0.04155911196911194,-0.05254126923076922,-0.0803386486486486,-0.10213403100775188
1675,68,16,米ヒバ,18.5520362,0.16780478764478762,0.0567492277992278,0.0397157142857143,-0.053947192307692286,-0.08166544401544405,-0.10344992248062021
1676,1,17,ベイマツ,138.8888889,1.3375863706563702,1.100621737451737,1.0533137065637068,0.7043866153846157,0.51473583011583,0.4253214341085275
1677,2,17,ベイマツ,133.3333333,1.227102316602317,1.0121374131274135,0.9655887644787643,0.6548969615384618,0.4885740540540539,0.40489736434108536
1678,3,17,ベイマツ,128.5185185,1.1055743629343626,0.9126880694980698,0.8604449034749037,0.5929715769230767,0.4488757915057915,0.37217178294573605
1679,4,17,ベイマツ,124.8148148,0.9373282239382246,0.7673102702702708,0.7129497683397688,0.498234423076923,0.3832563706563705,0.31776368217054274
1680,5,17,ベイマツ,120.7407407,0.8185223552123555,0.6531612741312738,0.5948846332046333,0.4048729230769229,0.3072635521235521,0.2509726744186045
1681,6,17,ベイマツ,117.037037,0.7178400000000004,0.5528949806949809,0.490903474903475,0.31614765384615395,0.2316784555984555,0.18301627906976733
1682,7,17,ベイマツ,113.3333333,0.6505391891891894,0.48300621621621626,0.41943370656370677,0.2514023461538462,0.17496718146718152,0.131067984496124
1683,8,17,ベイマツ,109.6296296,0.6185248648648645,0.44514247104247073,0.38112776061776055,0.2103851923076923,0.1361742857142858,0.09421519379844961
1684,9,17,ベイマツ,106.2962963,0.6022147876447874,0.4228084555984558,0.35825915057915036,0.18319196153846148,0.10966803088803087,0.0686752713178295
1685,10,17,ベイマツ,103.3333333,0.5873169111969109,0.40357691119691114,0.33869517374517394,0.16006799999999996,0.0877393436293436,0.04768527131782947
1686,11,17,ベイマツ,99.62962963,0.5773388416988423,0.3913581081081082,0.3264581853281853,0.14370973076923066,0.0716454054054054,0.03199341085271318
1687,12,17,ベイマツ,96.66666667,0.571071814671814,0.3824925096525095,0.3181418532818532,0.13304842307692308,0.06104073359073355,0.02132914728682172
1688,13,17,ベイマツ,93.7037037,0.5644835135135137,0.37560262548262546,0.3116142471042473,0.1258989230769231,0.05420972972972972,0.014313720930232553
1689,14,17,ベイマツ,91.11111111,0.5607318918918915,0.37168830115830126,0.3083069884169885,0.12197903846153854,0.05009938223938226,0.009783798449612408
1690,15,17,ベイマツ,88.51851852,0.5569724710424712,0.3684795752895755,0.305618494208494,0.11892053846153847,0.04698177606177604,0.006345852713178295
1691,16,17,ベイマツ,85.55555556,0.5539359845559846,0.36528301158301135,0.30300166023166014,0.116347,0.04441961389961391,0.003472170542635661
1692,17,17,ベイマツ,82.96296296,0.5506811196911197,0.36192119691119706,0.3003039768339771,0.11400561538461544,0.042262509652509654,0.001055348837209302
1693,18,17,ベイマツ,80.74074074,0.5468700386100384,0.35859625482625507,0.297603359073359,0.111836076923077,0.0404134362934363,-0.0009497286821705427
1694,19,17,ベイマツ,78.14814815,0.5426510038610041,0.35516613899613886,0.2948521235521235,0.10979976923076926,0.038795135135135134,-0.0026315891472868213
1695,20,17,ベイマツ,75.92592593,0.5397987644787645,0.3518038996138997,0.2921859073359074,0.10774819230769228,0.037113938223938214,-0.004432364341085271
1696,21,17,ベイマツ,73.33333333,0.5356050193050197,0.3479549034749036,0.28913003861003883,0.10560750000000003,0.035514401544401504,-0.005991937984496121
1697,22,17,ベイマツ,70.74074074,0.5306032046332048,0.3436825482625482,0.2857682239382239,0.10340861538461535,0.034019150579150566,-0.007317209302325582
1698,23,17,ベイマツ,68.88888889,0.5266430888030886,0.3395664092664094,0.2826152895752894,0.10132996153846159,0.03270861003861003,-0.008487868217054266
1699,24,17,ベイマツ,66.66666667,0.5220323552123552,0.33487127413127404,0.27891656370656387,0.0989541153846154,0.031182972972972973,-0.009819263565891478
1700,25,17,ベイマツ,64.44444444,0.5169682625482626,0.32991749034749024,0.274961737451737,0.0963842307692308,0.029506023166023153,-0.011218178294573635
1701,26,17,ベイマツ,62.22222222,0.511328416988417,0.3251569498069497,0.2712004247104247,0.09394346153846157,0.02798158301158302,-0.012451976744186046
1702,27,17,ベイマツ,60.0,0.5066759845559847,0.3205958301158302,0.2675737451737452,0.09161153846153848,0.02651945945945946,-0.013673914728682178
1703,28,17,ベイマツ,58.51851852,0.5016255598455598,0.31593861003861007,0.26391498069498076,0.08931353846153853,0.02511250965250966,-0.014780813953488374
1704,29,17,ベイマツ,56.2962963,0.49788756756756786,0.31139536679536683,0.26031814671814685,0.08702119230769231,0.023629575289575294,-0.016039806201550388
1705,30,17,ベイマツ,54.81481481,0.4924889961389958,0.30688961389961406,0.256789498069498,0.08480465384615385,0.022302471042471052,-0.017080968992248056
1706,31,17,ベイマツ,52.22222222,0.48795756756756775,0.30259884169884166,0.2534402702702703,0.08269457692307693,0.021070115830115848,-0.018000193798449603
1707,32,17,ベイマツ,51.11111111,0.4826404633204631,0.2982621235521236,0.25001505791505785,0.08052161538461543,0.01980247104247105,-0.018949689922480622
1708,33,17,ベイマツ,48.88888889,0.4784087644787645,0.294016138996139,0.24669617760617768,0.07839438461538463,0.01856297297297298,-0.019915503875968993
1709,34,17,ベイマツ,47.40740741,0.47456714285714285,0.290040579150579,0.24356752895752892,0.07641496153846154,0.017368610038610035,-0.020900813953488383
1710,35,17,ベイマツ,45.55555556,0.470254285714286,0.2861524324324326,0.24049019305019306,0.07448723076923078,0.016211505791505782,-0.021716317829457366
1711,36,17,ベイマツ,44.07407407,0.46579455598455605,0.28248849420849437,0.237573359073359,0.07264107692307695,0.015090308880308887,-0.02264081395348838
1712,37,17,ベイマツ,42.59259259,0.46235054054054003,0.27883389961389954,0.23469637065637058,0.0707988846153846,0.013890270270270268,-0.02361399224806202
1713,38,17,ベイマツ,41.11111111,0.45802849420849406,0.27512942084942094,0.23181710424710417,0.06901415384615389,0.012838262548262544,-0.02440655038759691
1714,39,17,ベイマツ,39.25925926,0.45419891891891895,0.27133104247104256,0.2288359845559846,0.06710807692307691,0.011620347490347486,-0.025424302325581388
1715,40,17,ベイマツ,37.77777778,0.4495566795366796,0.26733169884169883,0.22571590733590732,0.06512915384615385,0.01037980694980695,-0.02642093023255816
1716,41,17,ベイマツ,36.66666667,0.4449043243243242,0.2632071428571429,0.22252108108108123,0.06310273076923074,0.009131814671814668,-0.027372403100775194
1717,42,17,ベイマツ,34.81481481,0.44073034749034745,0.2590952509652511,0.21933555984556002,0.061056,0.007833166023166027,-0.028402829457364335
1718,43,17,ベイマツ,33.7037037,0.435564247104247,0.25498440154440144,0.21609590733590728,0.05897588461538458,0.006478223938223937,-0.029469341085271303
1719,44,17,ベイマツ,32.22222222,0.4317953667953672,0.2509419691119692,0.21298953667953668,0.05695249999999999,0.005114401544401546,-0.03063282945736434
1720,45,17,ベイマツ,30.74074074,0.42667355212355235,0.24680667953667967,0.20979042471042483,0.054899307692307664,0.0038152509652509647,-0.03161813953488376
1721,46,17,ベイマツ,30.0,0.4220347490347488,0.2426681467181466,0.20659783783783786,0.05285457692307692,0.002485444015444018,-0.03270445736434109
1722,47,17,ベイマツ,28.51851852,0.4173442471042468,0.23845034749034758,0.20331930501930515,0.0507360769230769,0.0010538610038610008,-0.03390620155038761
1723,48,17,ベイマツ,26.66666667,0.4128403474903475,0.23425393822393833,0.20009945945945967,0.048645769230769215,-0.0003873359073359159,-0.03512112403100777
1724,49,17,ベイマツ,25.92592593,0.40908490347490367,0.23035575289575283,0.19704945945945962,0.04660684615384616,-0.0018097297297297223,-0.03630980620155035
1725,50,17,ベイマツ,24.81481481,0.40420073359073383,0.22649930501930493,0.19406316602316592,0.04465273076923078,-0.0031440540540540497,-0.03742992248062012
1726,51,17,ベイマツ,23.7037037,0.3999580694980695,0.2225885714285715,0.1910128185328184,0.04266811538461538,-0.004487915057915064,-0.03850616279069767
1727,52,17,ベイマツ,22.22222222,0.39566532818532824,0.2187405405405406,0.18812698841698836,0.041011076923076914,-0.005425830115830115,-0.03912015503875971
1728,53,17,ベイマツ,21.48148148,0.3906807335907336,0.21498760617760604,0.18538629343629334,0.039598230769230795,-0.005983976833976826,-0.039165852713178295
1729,54,17,ベイマツ,20.37037037,0.3871142084942084,0.21160416988416983,0.18295509652509648,0.03818107692307693,-0.006734787644787642,-0.039533178294573666
1730,55,17,ベイマツ,19.25925926,0.38312598455598473,0.20840698841698838,0.1804783011583011,0.036555153846153834,-0.007804324324324319,-0.04036841085271315
1731,56,17,ベイマツ,18.51851852,0.379518803088803,0.2051319305019306,0.17777660231660242,0.03458596153846154,-0.009405212355212363,-0.04182934108527131
1732,57,17,ベイマツ,17.77777778,0.37547208494208495,0.20179328185328188,0.17510517374517362,0.03284919230769231,-0.010661544401544387,-0.04286228682170538
1733,58,17,ベイマツ,16.66666667,0.37072799227799225,0.19835679536679537,0.17232185328185332,0.03092507692307694,-0.01211501930501931,-0.04412372093023258
1734,59,17,ベイマツ,15.92592593,0.366467644787645,0.19493123552123542,0.16946756756756767,0.02880430769230769,-0.013876486486486503,-0.04574581395348839
1735,60,17,ベイマツ,15.18518519,0.36222656370656375,0.19141664092664099,0.1665022393822394,0.026537000000000012,-0.015843127413127402,-0.047640465116279083
1736,61,17,ベイマツ,14.44444444,0.35821208494208473,0.18785424710424714,0.16350150579150577,0.024227038461538463,-0.01783675675675677,-0.04961089147286822
1737,62,17,ベイマツ,13.7037037,0.3538971814671814,0.18436783783783786,0.16062428571428572,0.022079307692307697,-0.019614826254826242,-0.051298953488372094
1738,63,17,ベイマツ,12.96296296,0.34918922779922745,0.18093787644787646,0.15780606177606174,0.01999796153846154,-0.021310965250965257,-0.05286426356589146
1739,64,17,ベイマツ,12.22222222,0.3454598841698842,0.1776742857142857,0.15514590733590738,0.018015384615384617,-0.022969845559845572,-0.054431279069767455
1740,65,17,ベイマツ,11.85185185,0.34094656370656395,0.1744965250965252,0.15248552123552117,0.01608607692307692,-0.024516833976833977,-0.055809689922480615
1741,66,17,ベイマツ,11.48148148,0.336737915057915,0.17148285714285713,0.14997092664092665,0.014261692307692307,-0.02600177606177606,-0.057179224806201565
1742,67,17,ベイマツ,10.74074074,0.33314976833976817,0.1685311196911197,0.14752169884169897,0.012496038461538466,-0.02745262548262548,-0.05852271317829457
1743,68,17,ベイマツ,10.37037037,0.3289105019305019,0.16571424710424704,0.1451965250965251,0.010818230769230759,-0.02876988416988416,-0.05971337209302326
1744,69,17,ベイマツ,9.62962963,0.32585617760617785,0.16302934362934351,0.14299891891891897,0.009203846153846151,-0.030103166023166008,-0.06089922480620157
1745,70,17,ベイマツ,9.259259259,0.3219289189189188,0.16055806949806953,0.14101324324324324,0.007792423076923075,-0.031180193050193046,-0.06188050387596902
1746,71,17,ベイマツ,8.888888889,0.32014162162162163,0.15888046332046338,0.13978606177606165,0.006914115384615373,-0.0319226640926641,-0.06258790697674416
1747,72,17,ベイマツ,8.148148148,0.3179415830115831,0.15763764478764483,0.13884745173745175,0.006267615384615384,-0.03230826254826256,-0.06281015503875972
1748,73,17,ベイマツ,8.148148148,0.3164044787644789,0.1560674131274132,0.13773447876447875,0.005442538461538455,-0.03300444015444018,-0.06351658914728678
1749,74,17,ベイマツ,7.777777778,0.31371776061776074,0.15443447876447872,0.1366088803088803,0.004730653846153842,-0.033449266409266404,-0.0638122093023256
1750,75,17,ベイマツ,7.407407407,0.31220861003861,0.1531560231660231,0.13568262548262555,0.004061307692307688,-0.03395683397683398,-0.06428627906976743
1751,76,17,ベイマツ,7.037037037,0.31063814671814666,0.15197498069498067,0.1347918532818532,0.0034241923076923034,-0.034386023166023155,-0.06466499999999999
1752,77,17,ベイマツ,6.666666667,0.3087706563706565,0.15097579150579152,0.13404119691119698,0.002931499999999992,-0.034674710424710396,-0.06483527131782948
1753,78,17,ベイマツ,6.296296296,0.3072268339768342,0.15004277992277992,0.1332947490347492,0.0024412692307692295,-0.03498262548262546,-0.06505717054263564
1754,79,17,ベイマツ,5.925925926,0.30643270270270256,0.14927868725868734,0.13272262548262548,0.0020667307692307665,-0.03525640926640924,-0.06532027131782941
1755,80,17,ベイマツ,5.555555556,0.3056652123552122,0.1485558687258688,0.13216432432432432,0.001683230769230771,-0.03556494208494208,-0.06563054263565893
1756,81,17,ベイマツ,5.555555556,0.3045232046332045,0.14796729729729735,0.13168698841698853,0.0014106538461538484,-0.03570830115830115,-0.06569941860465117
1757,82,17,ベイマツ,5.185185185,0.30407455598455607,0.1475081853281853,0.13135749034749045,0.0012131538461538547,-0.035883976833976844,-0.06590294573643407
1758,83,17,ベイマツ,4.814814815,0.30310185328185346,0.1471171428571429,0.1310599999999999,0.0010661153846153917,-0.035906177606177585,-0.06588286821705429
1759,84,17,ベイマツ,4.814814815,0.302530501930502,0.14681648648648654,0.13085084942084932,0.0009448461538461464,-0.03598698841698844,-0.06596069767441859
1760,85,17,ベイマツ,4.444444444,0.3019009266409265,0.14645575289575283,0.1305832046332045,0.0008095000000000089,-0.0360088030888031,-0.06593236434108526
1761,86,17,ベイマツ,4.074074074,0.3012915057915059,0.14621822393822395,0.1304254440154441,0.0007678461538461407,-0.035970617760617773,-0.06577903100775193
1762,87,17,ベイマツ,4.074074074,0.3007876447876448,0.14596111969111966,0.1302694208494209,0.0007576153846153943,-0.035903011583011554,-0.06569449612403104
1763,88,17,ベイマツ,3.703703704,0.3007055212355212,0.14584347490347488,0.13028664092664088,0.0009849999999999974,-0.03552830115830115,-0.06520244186046509
1764,89,17,ベイマツ,2.962962963,0.3006383783783784,0.14584343629343632,0.13041675675675682,0.0012956153846153833,-0.035049536679536704,-0.06455825581395348
1765,90,17,ベイマツ,3.333333333,0.3002725482625483,0.14578065637065632,0.13046301158301157,0.0015072307692307633,-0.03472100386100387,-0.06414031007751937
1766,91,17,ベイマツ,3.333333333,0.2997399227799228,0.14561718146718153,0.13044150579150576,0.0016747307692307725,-0.034416525096525125,-0.0636856201550388
1767,92,17,ベイマツ,2.962962963,0.29981725868725867,0.14570818532818525,0.13057108108108112,0.001900807692307699,-0.03411710424710425,-0.06331511627906972
1768,93,17,ベイマツ,2.592592593,0.3005430115830114,0.1460142857142857,0.1308454054054054,0.002107153846153847,-0.033923513513513526,-0.06309116279069767
1822,1,19,ホワイトオーク,84.88372093,0.9669585714285721,0.8115074517374516,0.772213513513514,0.4847246923076923,0.3333244401544396,0.2591357364341085
1823,2,19,ホワイトオーク,79.65116279,0.5720191891891891,0.47015749034749094,0.42607254826254837,0.2707276538461541,0.1903152509652509,0.14274213178294576
1824,3,19,ホワイトオーク,75.87209302,0.5271317374517374,0.42267027027027027,0.37449274131274135,0.22860761538461544,0.15550382239382243,0.11235445736434113
1825,4,19,ホワイトオーク,72.09302326,0.49211266409266385,0.38277166023166,0.33221845559845564,0.18912192307692313,0.12099459459459455,0.08178298449612402
1826,5,19,ホワイトオーク,68.31395349,0.44221366795366795,0.3292555212355211,0.278867915057915,0.1394859230769231,0.07711575289575287,0.042381162790697695
1827,6,19,ホワイトオーク,64.8255814,0.3946779922779925,0.2810252895752894,0.23235528957528948,0.09596400000000004,0.03883702702702703,0.007921937984496122
1828,7,19,ホワイトオーク,61.62790698,0.36777861003861007,0.25410803088803097,0.20731467181467164,0.07317484615384615,0.019352355212355205,-0.009440348837209303
1829,8,19,ホワイトオーク,58.72093023,0.34499694980694984,0.23133818532818534,0.1865243243243242,0.05510080769230765,0.00406864864864865,-0.023177829457364338
1830,9,19,ホワイトオーク,55.81395349,0.3089527027027028,0.19742293436293426,0.15687440154440135,0.033725499999999985,-0.01209370656370656,-0.037004379844961244
